Date,Campaign_ID,Channel,Impressions,Clicks,Conversions,Cost,Revenue,Month,Week
2024-10-14,CAMP_034,SEO Organic,1516,58,1,0.01,0.05,October,42
2024-10-15,CAMP_034,SEO Organic,2557,99,3,0.01,0.08,October,42
2024-10-16,CAMP_034,SEO Organic,1610,62,2,0.01,0.05,October,42
2024-10-17,CAMP_034,SEO Organic,2095,81,2,0.01,0.06,October,42
2024-10-18,CAMP_034,SEO Organic,1946,75,2,0.01,0.06,October,42
2024-10-19,CAMP_034,SEO Organic,1867,72,2,0.01,0.06,October,42
2024-10-20,CAMP_034,SEO Organic,2549,98,3,0.01,0.08,October,42
2024-10-21,CAMP_034,SEO Organic,1465,56,1,0.01,0.05,October,43
2024-10-22,CAMP_034,SEO Organic,2257,87,2,0.01,0.07,October,43
2024-10-23,CAMP_034,SEO Organic,2627,101,3,0.01,0.08,October,43
2024-10-24,CAMP_034,SEO Organic,2130,82,2,0.01,0.07,October,43
2024-10-25,CAMP_034,SEO Organic,2594,100,3,0.01,0.08,October,43
2024-10-26,CAMP_034,SEO Organic,1503,58,1,0.01,0.05,October,43
2024-10-27,CAMP_034,SEO Organic,1955,75,2,0.01,0.06,October,43
2024-10-28,CAMP_034,SEO Organic,1759,68,2,0.01,0.05,October,44
2024-10-29,CAMP_034,SEO Organic,2340,90,2,0.01,0.07,October,44
2024-10-30,CAMP_034,SEO Organic,2649,102,3,0.01,0.08,October,44
2024-10-31,CAMP_034,SEO Organic,1755,68,2,0.01,0.05,October,44
2024-11-01,CAMP_034,SEO Organic,2245,87,2,0.01,0.07,November,44
2024-11-02,CAMP_034,SEO Organic,1683,65,2,0.01,0.05,November,44
2024-11-03,CAMP_034,SEO Organic,2136,82,2,0.01,0.07,November,44
2024-07-29,CAMP_035,Google Ads,5879,195,6,431.45,1387.23,July,31
2024-07-30,CAMP_035,Google Ads,7711,256,8,565.88,1819.47,July,31
2024-07-31,CAMP_035,Google Ads,6401,212,6,469.7,1510.24,July,31
2024-08-01,CAMP_035,Google Ads,5467,181,5,401.17,1289.88,August,31
2024-08-02,CAMP_035,Google Ads,4618,153,4,338.88,1089.61,August,31
2024-08-03,CAMP_035,Google Ads,4752,158,5,348.71,1121.21,August,31
2024-08-04,CAMP_035,Google Ads,5019,166,5,368.31,1184.23,August,31
2024-08-05,CAMP_035,Google Ads,5111,169,5,375.1,1206.05,August,32
2024-08-06,CAMP_035,Google Ads,7274,241,7,533.76,1716.2,August,32
2024-08-07,CAMP_035,Google Ads,6230,207,6,457.19,1470.0,August,32
2024-08-08,CAMP_035,Google Ads,6094,202,6,447.18,1437.82,August,32
2024-08-09,CAMP_035,Google Ads,4620,153,4,339.06,1090.18,August,32
2024-08-10,CAMP_035,Google Ads,7308,243,7,536.28,1724.3,August,32
2024-08-11,CAMP_035,Google Ads,6813,226,7,499.94,1607.47,August,32
2024-08-12,CAMP_035,Google Ads,4450,147,4,326.6,1050.11,August,33
2024-08-13,CAMP_035,Google Ads,6759,224,7,495.98,1594.73,August,33
2024-08-14,CAMP_035,Google Ads,6166,205,6,452.51,1454.96,August,33
2024-08-15,CAMP_035,Google Ads,4501,149,4,330.32,1062.07,August,33
2024-08-16,CAMP_035,Google Ads,5859,194,6,429.96,1382.44,August,33
2024-08-17,CAMP_035,Google Ads,5954,198,6,436.94,1404.9,August,33
2024-08-18,CAMP_035,Google Ads,4804,159,5,352.56,1133.57,August,33
2024-08-19,CAMP_035,Google Ads,7617,253,8,558.92,1797.09,August,34
2024-08-20,CAMP_035,Google Ads,7271,241,7,533.59,1715.66,August,34
2024-08-21,CAMP_035,Google Ads,6619,220,6,485.71,1561.71,August,34
2024-08-22,CAMP_035,Google Ads,5873,195,6,431.01,1385.84,August,34
2024-08-23,CAMP_035,Google Ads,5691,189,6,417.64,1342.85,August,34
2024-08-24,CAMP_035,Google Ads,6554,217,6,480.94,1546.36,August,34
2024-08-25,CAMP_035,Google Ads,6173,205,6,453.01,1456.57,August,34
2024-08-26,CAMP_035,Google Ads,4431,147,4,325.17,1045.52,August,35
2024-08-27,CAMP_035,Google Ads,6055,201,6,444.3,1428.55,August,35
2024-08-28,CAMP_035,Google Ads,7114,236,7,522.06,1678.59,August,35
2024-08-29,CAMP_035,Google Ads,5862,194,6,430.2,1383.24,August,35
2024-08-30,CAMP_035,Google Ads,4394,146,4,322.44,1036.74,August,35
2024-08-31,CAMP_035,Google Ads,7042,234,7,516.74,1661.47,August,35
2024-09-01,CAMP_035,Google Ads,4933,164,5,361.97,1163.85,September,35
2024-09-02,CAMP_035,Google Ads,5139,170,5,377.12,1212.56,September,36
2024-09-03,CAMP_035,Google Ads,4800,159,5,352.27,1132.66,September,36
2024-09-04,CAMP_035,Google Ads,5397,179,5,396.06,1273.47,September,36
2024-09-05,CAMP_035,Google Ads,6935,230,7,508.92,1636.35,September,36
2024-09-06,CAMP_035,Google Ads,6079,202,6,446.12,1434.41,September,36
2024-09-07,CAMP_035,Google Ads,4945,164,5,362.9,1166.84,September,36
2024-09-08,CAMP_035,Google Ads,7372,245,7,540.96,1739.35,September,36
2024-09-09,CAMP_035,Google Ads,7378,245,7,541.42,1740.84,September,37
2024-09-10,CAMP_035,Google Ads,7346,244,7,539.04,1733.18,September,37
2024-09-11,CAMP_035,Google Ads,5068,168,5,371.88,1195.7,September,37
2024-09-12,CAMP_035,Google Ads,5834,193,6,428.09,1376.43,September,37
2024-09-13,CAMP_035,Google Ads,7758,257,8,569.31,1830.52,September,37
2024-09-14,CAMP_035,Google Ads,6990,232,7,512.96,1649.33,September,37
2024-09-15,CAMP_035,Google Ads,4304,143,4,315.88,1015.65,September,37
2024-09-16,CAMP_035,Google Ads,4442,147,4,325.94,1048.01,September,38
2024-09-17,CAMP_035,Google Ads,5879,195,6,431.45,1387.23,September,38
2024-09-18,CAMP_035,Google Ads,7485,248,7,549.27,1766.06,September,38
2024-09-19,CAMP_035,Google Ads,6149,204,6,451.23,1450.84,September,38
2024-09-20,CAMP_035,Google Ads,6002,199,6,440.41,1416.05,September,38
2024-09-21,CAMP_035,Google Ads,4587,152,4,336.6,1082.27,September,38
2024-09-22,CAMP_035,Google Ads,6575,218,6,482.47,1551.3,September,38
2024-09-23,CAMP_035,Google Ads,7171,238,7,526.22,1691.94,September,39
2024-09-24,CAMP_035,Google Ads,5578,185,5,409.35,1316.18,September,39
2024-09-25,CAMP_035,Google Ads,7003,232,7,513.91,1652.39,September,39
2024-09-26,CAMP_035,Google Ads,7684,255,8,563.89,1813.07,September,39
2024-09-27,CAMP_035,Google Ads,4941,164,5,362.61,1165.89,September,39
2024-09-28,CAMP_035,Google Ads,6094,202,6,447.16,1437.76,September,39
2024-09-29,CAMP_035,Google Ads,5242,174,5,384.67,1236.82,September,39
2024-09-30,CAMP_035,Google Ads,7065,234,7,518.48,1667.06,September,40
2024-10-01,CAMP_035,Google Ads,6289,209,6,461.52,1483.93,October,40
2024-10-02,CAMP_035,Google Ads,6495,215,6,476.6,1532.41,October,40
2024-10-03,CAMP_035,Google Ads,7084,235,7,519.82,1671.37,October,40
2024-10-04,CAMP_035,Google Ads,5634,187,5,413.46,1329.41,October,40
2024-10-05,CAMP_035,Google Ads,7506,249,7,550.82,1771.05,October,40
2024-10-06,CAMP_035,Google Ads,6129,203,6,449.73,1446.01,October,40
2024-10-07,CAMP_035,Google Ads,4776,158,5,350.49,1126.92,October,41
2024-10-08,CAMP_035,Google Ads,6716,223,7,492.82,1584.58,October,41
2024-10-09,CAMP_035,Google Ads,7067,234,7,518.58,1667.41,October,41
2024-06-22,CAMP_036,Google Ads,5336,258,12,257.38,1119.02,June,25
2024-06-23,CAMP_036,Google Ads,7281,352,16,351.15,1526.68,June,25
2024-06-24,CAMP_036,Google Ads,7457,360,17,359.64,1563.61,June,26
2024-06-25,CAMP_036,Google Ads,5193,251,12,250.47,1088.95,June,26
2024-06-26,CAMP_036,Google Ads,7735,374,17,373.07,1621.98,June,26
2024-06-27,CAMP_036,Google Ads,4703,227,10,226.84,986.21,June,26
2024-06-28,CAMP_036,Google Ads,4924,238,11,237.47,1032.46,June,26
2024-06-29,CAMP_036,Google Ads,4860,235,11,234.39,1019.04,June,26
2024-06-30,CAMP_036,Google Ads,7413,358,17,357.53,1554.45,June,26
2024-07-01,CAMP_036,Google Ads,6551,317,15,315.94,1373.63,July,27
2024-07-02,CAMP_036,Google Ads,4744,229,11,228.81,994.81,July,27
2024-07-03,CAMP_036,Google Ads,5781,279,13,278.82,1212.22,July,27
2024-07-04,CAMP_036,Google Ads,6410,310,14,309.18,1344.22,July,27
2024-07-05,CAMP_036,Google Ads,4497,217,10,216.9,943.03,July,27
2024-07-06,CAMP_036,Google Ads,7371,356,17,355.52,1545.71,July,27
2024-07-07,CAMP_036,Google Ads,7088,343,16,341.85,1486.26,July,27
2024-07-08,CAMP_036,Google Ads,6014,291,13,290.08,1261.17,July,28
2024-07-09,CAMP_036,Google Ads,7676,371,17,370.22,1609.62,July,28
2024-07-10,CAMP_036,Google Ads,5700,275,13,274.9,1195.2,July,28
2024-07-11,CAMP_036,Google Ads,7737,374,17,373.17,1622.43,July,28
2024-07-12,CAMP_036,Google Ads,6600,319,15,318.31,1383.91,July,28
2024-07-13,CAMP_036,Google Ads,6480,313,15,312.54,1358.83,July,28
2024-07-14,CAMP_036,Google Ads,4794,232,11,231.22,1005.26,July,28
2024-07-15,CAMP_036,Google Ads,7370,356,17,355.44,1545.35,July,29
2024-07-16,CAMP_036,Google Ads,5735,277,13,276.59,1202.54,July,29
2024-07-17,CAMP_036,Google Ads,4780,231,11,230.57,1002.45,July,29
2024-07-18,CAMP_036,Google Ads,4242,205,9,204.61,889.58,July,29
2024-08-04,CAMP_037,Facebook Ads,4908,135,3,95.54,207.86,August,31
2024-08-05,CAMP_037,Facebook Ads,4816,132,3,93.75,203.96,August,32
2024-08-06,CAMP_037,Facebook Ads,5362,147,3,104.37,227.08,August,32
2024-08-07,CAMP_037,Facebook Ads,5848,161,4,113.83,247.65,August,32
2024-08-08,CAMP_037,Facebook Ads,3543,97,2,68.96,150.03,August,32
2024-08-09,CAMP_037,Facebook Ads,5397,148,3,105.04,228.54,August,32
2024-08-10,CAMP_037,Facebook Ads,3850,106,2,74.93,163.03,August,32
2024-08-11,CAMP_037,Facebook Ads,5757,158,4,112.05,243.79,August,32
2024-08-12,CAMP_037,Facebook Ads,5646,155,4,109.89,239.08,August,33
2024-08-13,CAMP_037,Facebook Ads,4855,133,3,94.49,205.58,August,33
2024-08-14,CAMP_037,Facebook Ads,5336,147,3,103.87,225.98,August,33
2024-08-15,CAMP_037,Facebook Ads,4211,116,3,81.96,178.31,August,33
2024-08-16,CAMP_037,Facebook Ads,4657,128,3,90.64,197.19,August,33
2024-08-17,CAMP_037,Facebook Ads,5653,156,4,110.03,239.39,August,33
2024-08-18,CAMP_037,Facebook Ads,4623,127,3,89.98,195.76,August,33
2024-08-19,CAMP_037,Facebook Ads,4334,119,3,84.36,183.54,August,34
2024-08-20,CAMP_037,Facebook Ads,4722,130,3,91.91,199.97,August,34
2024-08-21,CAMP_037,Facebook Ads,5672,156,4,110.4,240.19,August,34
2024-08-22,CAMP_037,Facebook Ads,4270,117,3,83.11,180.83,August,34
2024-08-23,CAMP_037,Facebook Ads,3811,105,2,74.18,161.39,August,34
2024-08-24,CAMP_037,Facebook Ads,5341,147,3,103.96,226.19,August,34
2024-08-25,CAMP_037,Facebook Ads,5665,156,4,110.27,239.91,August,34
2024-08-26,CAMP_037,Facebook Ads,3603,99,2,70.13,152.58,August,35
2024-08-27,CAMP_037,Facebook Ads,3999,110,2,77.84,169.35,August,35
2024-08-28,CAMP_037,Facebook Ads,3721,102,2,72.42,157.56,August,35
2024-08-29,CAMP_037,Facebook Ads,4306,118,3,83.82,182.36,August,35
2024-08-30,CAMP_037,Facebook Ads,4597,126,3,89.48,194.69,August,35
2024-08-31,CAMP_037,Facebook Ads,5446,150,3,106.0,230.62,August,35
2024-09-01,CAMP_037,Facebook Ads,5168,142,3,100.6,218.86,September,35
2024-09-02,CAMP_037,Facebook Ads,5082,140,3,98.92,215.23,September,36
2024-09-03,CAMP_037,Facebook Ads,4319,119,3,84.06,182.89,September,36
2024-09-04,CAMP_037,Facebook Ads,5709,157,4,111.13,241.78,September,36
2024-09-05,CAMP_037,Facebook Ads,4657,128,3,90.64,197.21,September,36
2024-09-06,CAMP_037,Facebook Ads,6101,168,4,118.74,258.35,September,36
2024-09-07,CAMP_037,Facebook Ads,5120,141,3,99.65,216.82,September,36
2024-09-08,CAMP_037,Facebook Ads,3676,101,2,71.55,155.67,September,36
2024-09-09,CAMP_037,Facebook Ads,5240,144,3,101.98,221.88,September,37
2024-10-08,CAMP_038,Facebook Ads,2504,75,1,98.38,328.84,October,41
2024-10-09,CAMP_038,Facebook Ads,3111,93,2,122.2,408.47,October,41
2024-10-10,CAMP_038,Facebook Ads,2075,62,1,81.53,272.53,October,41
2024-10-11,CAMP_038,Facebook Ads,2252,68,1,88.47,295.73,October,41
2024-10-12,CAMP_038,Facebook Ads,3395,102,2,133.38,445.82,October,41
2024-10-13,CAMP_038,Facebook Ads,2340,70,1,91.92,307.26,October,41
2024-10-14,CAMP_038,Facebook Ads,3364,101,2,132.14,441.69,October,42
2024-10-15,CAMP_038,Facebook Ads,2427,73,1,95.36,318.74,October,42
2024-10-16,CAMP_038,Facebook Ads,3038,91,2,119.34,398.89,October,42
2024-10-17,CAMP_038,Facebook Ads,3124,94,2,122.72,410.2,October,42
2024-10-18,CAMP_038,Facebook Ads,2819,85,1,110.75,370.19,October,42
2024-10-19,CAMP_038,Facebook Ads,2471,74,1,97.08,324.48,October,42
2024-10-20,CAMP_038,Facebook Ads,2316,69,1,90.97,304.05,October,42
2024-10-21,CAMP_038,Facebook Ads,2014,60,1,79.13,264.49,October,43
2024-10-22,CAMP_038,Facebook Ads,2469,74,1,96.99,324.18,October,43
2024-10-23,CAMP_038,Facebook Ads,3055,92,2,120.02,401.16,October,43
2024-10-24,CAMP_038,Facebook Ads,3534,106,2,138.82,464.02,October,43
2024-10-25,CAMP_038,Facebook Ads,3421,103,2,134.4,449.23,October,43
2024-10-26,CAMP_038,Facebook Ads,3245,98,2,127.46,426.05,October,43
2024-10-27,CAMP_038,Facebook Ads,3282,99,2,128.94,430.98,October,43
2024-10-28,CAMP_038,Facebook Ads,3075,92,2,120.8,403.77,October,44
2024-10-29,CAMP_038,Facebook Ads,2396,72,1,94.11,314.56,October,44
2024-10-30,CAMP_038,Facebook Ads,3482,105,2,136.77,457.16,October,44
2024-10-31,CAMP_038,Facebook Ads,3085,93,2,121.18,405.03,October,44
2024-11-01,CAMP_038,Facebook Ads,2900,87,1,113.9,380.72,November,44
2024-11-02,CAMP_038,Facebook Ads,2145,64,1,84.26,281.64,November,44
2024-05-01,CAMP_039,SEO Organic,6442,298,8,0.03,0.15,May,18
2024-05-02,CAMP_039,SEO Organic,6495,301,9,0.03,0.15,May,18
2024-05-03,CAMP_039,SEO Organic,8109,376,11,0.04,0.19,May,18
2024-05-04,CAMP_039,SEO Organic,6840,317,9,0.03,0.16,May,18
2024-05-05,CAMP_039,SEO Organic,6176,286,8,0.03,0.15,May,18
2024-05-06,CAMP_039,SEO Organic,8557,397,11,0.04,0.2,May,19
2024-05-07,CAMP_039,SEO Organic,5099,236,7,0.02,0.12,May,19
2024-05-08,CAMP_039,SEO Organic,6344,294,8,0.03,0.15,May,19
2024-05-09,CAMP_039,SEO Organic,4825,223,6,0.02,0.11,May,19
2024-05-10,CAMP_039,SEO Organic,7611,353,10,0.04,0.18,May,19
2024-05-11,CAMP_039,SEO Organic,8322,386,11,0.04,0.2,May,19
2024-05-12,CAMP_039,SEO Organic,5775,267,8,0.03,0.14,May,19
2024-05-13,CAMP_039,SEO Organic,8084,375,11,0.04,0.19,May,20
2024-05-14,CAMP_039,SEO Organic,5824,270,8,0.03,0.14,May,20
2024-05-15,CAMP_039,SEO Organic,8293,384,11,0.04,0.2,May,20
2024-05-16,CAMP_039,SEO Organic,7667,355,10,0.04,0.18,May,20
2024-05-17,CAMP_039,SEO Organic,7871,365,10,0.04,0.19,May,20
2024-05-18,CAMP_039,SEO Organic,4729,219,6,0.02,0.11,May,20
2024-05-19,CAMP_039,SEO Organic,8501,394,11,0.04,0.2,May,20
2024-05-20,CAMP_039,SEO Organic,7558,350,10,0.04,0.18,May,21
2024-05-21,CAMP_039,SEO Organic,5874,272,8,0.03,0.14,May,21
2024-05-22,CAMP_039,SEO Organic,7968,369,11,0.04,0.19,May,21
2024-05-23,CAMP_039,SEO Organic,5781,268,8,0.03,0.14,May,21
2024-05-24,CAMP_039,SEO Organic,8142,377,11,0.04,0.19,May,21
2024-05-25,CAMP_039,SEO Organic,5107,236,7,0.02,0.12,May,21
2024-05-26,CAMP_039,SEO Organic,7467,346,10,0.03,0.18,May,21
2024-05-27,CAMP_039,SEO Organic,6816,316,9,0.03,0.16,May,22
2024-05-28,CAMP_039,SEO Organic,5043,233,7,0.02,0.12,May,22
2024-05-29,CAMP_039,SEO Organic,5623,260,7,0.03,0.13,May,22
2024-05-30,CAMP_039,SEO Organic,4707,218,6,0.02,0.11,May,22
2024-05-31,CAMP_039,SEO Organic,6529,302,9,0.03,0.16,May,22
2024-06-01,CAMP_039,SEO Organic,5860,271,8,0.03,0.14,June,22
2024-06-02,CAMP_039,SEO Organic,7046,326,9,0.03,0.17,June,22
2024-06-03,CAMP_039,SEO Organic,5844,271,8,0.03,0.14,June,23
2024-06-04,CAMP_039,SEO Organic,5855,271,8,0.03,0.14,June,23
2024-01-31,CAMP_040,Email,7220,1838,114,48.12,456.43,January,5
2024-02-01,CAMP_040,Email,4592,1169,72,30.61,290.32,February,5
2024-02-02,CAMP_040,Email,7824,1992,123,52.15,494.59,February,5
2024-02-03,CAMP_040,Email,7632,1943,120,50.87,482.49,February,5
2024-02-04,CAMP_040,Email,6935,1765,109,46.22,438.41,February,5
2024-02-05,CAMP_040,Email,6653,1694,105,44.34,420.59,February,6
2024-02-06,CAMP_040,Email,7784,1982,123,51.88,492.06,February,6
2024-02-07,CAMP_040,Email,5111,1301,80,34.07,323.11,February,6
2024-02-08,CAMP_040,Email,4709,1199,74,31.39,297.69,February,6
2024-02-09,CAMP_040,Email,5316,1353,84,35.43,336.06,February,6
2024-02-10,CAMP_040,Email,7414,1888,117,49.42,468.71,February,6
2024-02-11,CAMP_040,Email,4541,1156,71,30.27,287.1,February,6
2024-02-12,CAMP_040,Email,6614,1684,104,44.08,418.1,February,7
2024-02-13,CAMP_040,Email,8174,2081,129,54.48,516.71,February,7
2024-02-14,CAMP_040,Email,7645,1946,120,50.96,483.31,February,7
2024-02-15,CAMP_040,Email,6382,1625,100,42.53,403.43,February,7
2024-02-16,CAMP_040,Email,4651,1184,73,31.0,294.03,February,7
2024-02-17,CAMP_040,Email,7553,1923,119,50.34,477.5,February,7
2024-02-18,CAMP_040,Email,6675,1699,105,44.49,421.96,February,7
2024-02-19,CAMP_040,Email,4845,1233,76,32.29,306.28,February,8
2024-02-20,CAMP_040,Email,4765,1213,75,31.76,301.25,February,8
2024-02-21,CAMP_040,Email,7849,1998,124,52.32,496.2,February,8
2024-02-22,CAMP_040,Email,6940,1767,109,46.26,438.74,February,8
2024-02-23,CAMP_040,Email,7545,1921,119,50.29,477.0,February,8
2024-02-24,CAMP_040,Email,7733,1969,122,51.54,488.88,February,8
2024-02-25,CAMP_040,Email,6572,1673,103,43.8,415.46,February,8
2024-02-26,CAMP_040,Email,6367,1621,100,42.43,402.48,February,9
2024-02-27,CAMP_040,Email,6038,1537,95,40.24,381.68,February,9
2024-02-28,CAMP_040,Email,5608,1428,88,37.38,354.56,February,9
2024-02-29,CAMP_040,Email,6053,1541,95,40.35,382.68,February,9
2024-03-01,CAMP_040,Email,7336,1868,116,48.9,463.76,March,9
2024-03-02,CAMP_040,Email,6686,1702,105,44.56,422.67,March,9
2024-03-03,CAMP_040,Email,7785,1982,123,51.88,492.12,March,9
2024-03-04,CAMP_040,Email,6086,1549,96,40.57,384.78,March,10
2024-03-05,CAMP_040,Email,6705,1707,106,44.69,423.9,March,10
2024-08-20,CAMP_041,Email,5185,731,48,53.51,388.94,August,34
2024-08-21,CAMP_041,Email,5071,715,47,52.33,380.37,August,34
2024-08-22,CAMP_041,Email,5391,760,50,55.63,404.37,August,34
2024-08-23,CAMP_041,Email,4049,571,38,41.79,303.73,August,34
2024-08-24,CAMP_041,Email,4842,682,45,49.97,363.21,August,34
2024-08-25,CAMP_041,Email,3665,516,34,37.82,274.92,August,34
2024-08-26,CAMP_041,Email,4473,630,42,46.16,335.55,August,35
2024-08-27,CAMP_041,Email,4771,672,44,49.23,357.86,August,35
2024-08-28,CAMP_041,Email,5246,739,49,54.13,393.46,August,35
2024-08-29,CAMP_041,Email,6106,861,57,63.01,457.99,August,35
2024-08-30,CAMP_041,Email,5097,718,48,52.59,382.31,August,35
2024-08-31,CAMP_041,Email,5509,776,51,56.85,413.23,August,35
2024-09-01,CAMP_041,Email,4825,680,45,49.79,361.89,September,35
2024-09-02,CAMP_041,Email,5193,732,48,53.59,389.54,September,36
2024-09-03,CAMP_041,Email,3569,503,33,36.83,267.72,September,36
2024-09-04,CAMP_041,Email,4098,577,38,42.29,307.4,September,36
2024-09-05,CAMP_041,Email,4408,621,41,45.49,330.65,September,36
2024-09-06,CAMP_041,Email,4727,666,44,48.78,354.58,September,36
2024-09-07,CAMP_041,Email,3496,493,32,36.08,262.25,September,36
2024-09-08,CAMP_041,Email,3768,531,35,38.89,282.66,September,36
2024-09-09,CAMP_041,Email,4163,587,39,42.96,312.25,September,37
2024-09-10,CAMP_041,Email,6167,869,58,63.63,462.53,September,37
2024-09-11,CAMP_041,Email,4320,609,40,44.58,324.05,September,37
2024-09-12,CAMP_041,Email,4755,670,44,49.06,356.65,September,37
2024-09-13,CAMP_041,Email,3930,554,37,40.55,294.79,September,37
2024-09-14,CAMP_041,Email,5126,722,48,52.9,384.5,September,37
2024-09-15,CAMP_041,Email,4174,588,39,43.07,313.09,September,37
2024-09-16,CAMP_041,Email,3961,558,37,40.88,297.15,September,38
2024-09-17,CAMP_041,Email,4854,684,45,50.09,364.12,September,38
2024-09-18,CAMP_041,Email,3380,476,31,34.88,253.56,September,38
2024-09-19,CAMP_041,Email,3387,477,31,34.95,254.03,September,38
2024-09-20,CAMP_041,Email,3996,563,37,41.24,299.76,September,38
2024-09-21,CAMP_041,Email,3470,489,32,35.81,260.32,September,38
2024-09-22,CAMP_041,Email,3676,518,34,37.93,275.74,September,38
2024-09-23,CAMP_041,Email,4342,612,40,44.8,325.68,September,39
2024-09-24,CAMP_041,Email,5679,800,53,58.6,425.99,September,39
2024-09-25,CAMP_041,Email,5014,707,47,51.74,376.12,September,39
2024-09-26,CAMP_041,Email,4843,682,45,49.98,363.27,September,39
2024-09-27,CAMP_041,Email,4211,593,39,43.45,315.86,September,39
2024-09-28,CAMP_041,Email,6052,853,57,62.45,453.93,September,39
2024-09-29,CAMP_041,Email,4510,635,42,46.53,338.25,September,39
2024-09-30,CAMP_041,Email,3616,509,34,37.31,271.21,September,40
2024-10-01,CAMP_041,Email,5144,725,48,53.08,385.86,October,40
2024-10-02,CAMP_041,Email,3693,520,34,38.11,277.0,October,40
2024-10-03,CAMP_041,Email,4360,614,41,44.99,327.05,October,40
2024-10-04,CAMP_041,Email,4828,680,45,49.82,362.14,October,40
2024-10-05,CAMP_041,Email,5886,830,55,60.74,441.48,October,40
2024-10-06,CAMP_041,Email,4788,675,45,49.41,359.14,October,40
2024-10-07,CAMP_041,Email,5390,760,50,55.62,404.29,October,41
2024-10-08,CAMP_041,Email,6228,878,58,64.26,467.14,October,41
2024-05-31,CAMP_042,SEO Organic,9231,731,23,0.07,0.61,May,22
2024-06-01,CAMP_042,SEO Organic,10249,812,25,0.08,0.67,June,22
2024-06-02,CAMP_042,SEO Organic,11102,880,27,0.09,0.73,June,22
2024-06-03,CAMP_042,SEO Organic,11295,895,28,0.09,0.74,June,23
2024-06-04,CAMP_042,SEO Organic,11218,889,28,0.09,0.74,June,23
2024-06-05,CAMP_042,SEO Organic,14750,1169,37,0.12,0.97,June,23
2024-06-06,CAMP_042,SEO Organic,13373,1060,33,0.11,0.88,June,23
2024-06-07,CAMP_042,SEO Organic,12618,1000,31,0.1,0.83,June,23
2024-06-08,CAMP_042,SEO Organic,10496,831,26,0.08,0.69,June,23
2024-06-09,CAMP_042,SEO Organic,14154,1121,35,0.11,0.93,June,23
2024-06-10,CAMP_042,SEO Organic,15087,1195,37,0.12,0.99,June,24
2024-06-11,CAMP_042,SEO Organic,14135,1120,35,0.11,0.93,June,24
2024-06-12,CAMP_042,SEO Organic,8307,658,20,0.07,0.54,June,24
2024-06-13,CAMP_042,SEO Organic,12821,1016,32,0.1,0.84,June,24
2024-06-14,CAMP_042,SEO Organic,8659,686,21,0.07,0.57,June,24
2024-06-15,CAMP_042,SEO Organic,10128,802,25,0.08,0.66,June,24
2024-06-16,CAMP_042,SEO Organic,8719,691,21,0.07,0.57,June,24
2024-06-17,CAMP_042,SEO Organic,12589,997,31,0.1,0.83,June,25
2024-06-18,CAMP_042,SEO Organic,13178,1044,33,0.1,0.86,June,25
2024-06-19,CAMP_042,SEO Organic,9110,722,22,0.07,0.6,June,25
2024-06-20,CAMP_042,SEO Organic,11025,873,27,0.09,0.72,June,25
2024-06-21,CAMP_042,SEO Organic,11540,914,28,0.09,0.76,June,25
2024-06-22,CAMP_042,SEO Organic,10920,865,27,0.09,0.72,June,25
2024-06-23,CAMP_042,SEO Organic,9156,725,23,0.07,0.6,June,25
2024-06-24,CAMP_042,SEO Organic,11275,893,28,0.09,0.74,June,26
2024-06-25,CAMP_042,SEO Organic,13637,1081,34,0.11,0.89,June,26
2024-06-26,CAMP_042,SEO Organic,8801,697,22,0.07,0.58,June,26
2024-06-27,CAMP_042,SEO Organic,8866,702,22,0.07,0.58,June,26
2024-06-28,CAMP_042,SEO Organic,10818,857,27,0.09,0.71,June,26
2024-06-29,CAMP_042,SEO Organic,14992,1188,37,0.12,0.98,June,26
2024-06-30,CAMP_042,SEO Organic,13050,1034,32,0.1,0.86,June,26
2024-07-01,CAMP_042,SEO Organic,13122,1040,32,0.1,0.86,July,27
2024-07-02,CAMP_042,SEO Organic,10869,861,27,0.09,0.71,July,27
2024-07-03,CAMP_042,SEO Organic,12517,992,31,0.1,0.82,July,27
2024-07-04,CAMP_042,SEO Organic,8368,663,21,0.07,0.55,July,27
2024-07-05,CAMP_042,SEO Organic,12819,1016,32,0.1,0.84,July,27
2024-07-06,CAMP_042,SEO Organic,14790,1172,37,0.12,0.97,July,27
2024-07-07,CAMP_042,SEO Organic,12652,1002,31,0.1,0.83,July,27
2024-07-08,CAMP_042,SEO Organic,14509,1150,36,0.11,0.95,July,28
2024-07-09,CAMP_042,SEO Organic,13444,1065,33,0.11,0.88,July,28
2024-07-10,CAMP_042,SEO Organic,9153,725,23,0.07,0.6,July,28
2024-06-09,CAMP_043,SEO Organic,4289,236,4,0.02,0.12,June,23
2024-06-10,CAMP_043,SEO Organic,2556,140,2,0.01,0.07,June,24
2024-06-11,CAMP_043,SEO Organic,3525,194,4,0.02,0.1,June,24
2024-06-12,CAMP_043,SEO Organic,2713,149,3,0.01,0.08,June,24
2024-06-13,CAMP_043,SEO Organic,2443,134,2,0.01,0.07,June,24
2024-06-14,CAMP_043,SEO Organic,3293,181,3,0.02,0.09,June,24
2024-06-15,CAMP_043,SEO Organic,3030,166,3,0.02,0.08,June,24
2024-06-16,CAMP_043,SEO Organic,3426,188,3,0.02,0.09,June,24
2024-06-17,CAMP_043,SEO Organic,3615,199,4,0.02,0.1,June,25
